,word,freq
12717,service,1
12718,got,1
12719,didnt,1
12720,recommend,1
12721,call,1
12722,able,1
12723,prompt,1
12724,wasnt,1
12725,calls,1
12726,fact,1
12727,answer,1
12728,soon,1
12729,appraisal,2
12730,return,1
12731,mortgage_company,1
12732,reportbad,1
12733,question,1
12734,happy,1
12735,way,1
12736,conversation,2
12737,making,1
12738,questions,4
12739,sure,1
12740,business,2
12741,one,1
12742,people,1
12743,phone,1
12744,well,1
12745,didnt,1
12746,huge,1
12747,make,1
12748,want,1
12749,work,1
12750,better,1
12751,companies,1
12752,new_home,1
12753,said,2
12754,ask,2
12755,like,1
12756,lenders,1
12757,point,1
12758,seemed,1
12759,aaron,4
12760,several,1
12761,however,1
12762,contacted,1
12763,asked,2
12764,mortgages,1
12765,site,1
12766,read,1
12767,plenty,1
12768,answer,1
12769,informed,2
12770,polite,1
12771,make_sure,1
12772,middle,1
12773,expectations,1
12774,let,1
12775,side,1
12776,think,1
12777,including,1
12778,least,1
12779,understand,1
12780,ended,1
12781,lots,1
12782,enough,1
12783,annoyed,1
12784,decision,1
12785,picked,1
12786,buying,1
12787,attitude,1
12788,disappointed,1
12789,appeared,1
12790,may,1
12791,mine,1
12792,guaranteed_rate,1
12793,similar,2
12794,acceptable,1
12795,arent,1
12796,become,1
12797,bright,1
12798,companyim,1
12799,condescension,1
12800,cut,1
12801,decisioni,1
12802,game,1
12803,general,1
12804,inc,1
12805,intelligent,1
12806,moment,1
12807,questionshis,1
12808,rudeness,1
12809,serviceon,1
12810,shot,1
12811,tone,1
12812,town,1
12813,treat,2
12814,process,2
12815,mortgage,1
12816,dealing,1
12817,loan,3
12818,needed,1
12819,went,1
12820,less,1
12821,along,1
12822,responsiveness,1
12823,underwriting,1
12824,back,2
12825,everything,1
12826,got,1
12827,later,1
12828,get,1
12829,say,1
12830,almost,1
12831,application,2
12832,werent,2
12833,first,1
12834,couldnt,1
12835,didnt,1
12836,home,1
12837,looking,1
12838,made,1
12839,recommend,1
12840,new,1
12841,rate,1
12842,said,1
12843,never,1
12844,required,1
12845,asking,1
12846,credit,1
12847,lenders,2
12848,lower,1
12849,points,1
12850,call,2
12851,credit_card,2
12852,got_done,1
12853,high,2
12854,homes,1
12855,regulations,1
12856,days,1
12857,getting,1
12858,buyers,1
12859,going,1
12860,multiple,1
12861,offers,1
12862,received,1
12863,note,1
12864,account,1
12865,balance,2
12866,however,2
12867,months,1
12868,payments,1
12869,sent,1
12870,total,1
12871,refinancing,1
12872,unless,1
12873,response,1
12874,clearly,1
12875,documentation,1
12876,mortgages,1
12877,requests,1
12878,something,2
12879,anyone,1
12880,agreed,1
12881,read,1
12882,give,3
12883,fact,1
12884,rates,1
12885,saying,1
12886,fast,1
12887,information,3
12888,responding,1
12889,consolidate,1
12890,paid,1
12891,contact,1
12892,beware,1
12893,pay,1
12894,reason,1
12895,including,1
12896,least,1
12897,course,1
12898,else,1
12899,whenever,1
12900,full,1
12901,offering,1
12902,monthly,1
12903,thing,1
12904,stopped,1
12905,primary,1
12906,guaranteed_rate,1
12907,similar,1
12908,eventually,1
12909,acceptable,1
12910,access,1
12911,basically,1
12912,corroboration,1
12913,dragged,1
12914,entered,1
12915,extensive,1
12916,gauranteed,1
12917,govt,1
12918,monthslong,1
12919,preapproved,2
12920,quicker,1
12921,spelled,1
12922,themthe,1
12923,valuefinally,1
12924,process,1
12925,refinance,1
12926,excellent,1
12927,mortgage,1
12928,service,1
12929,highly_recommend,1
12930,loan,1
12931,needs,1
12932,team,1
12933,entire,1
12934,time,1
12935,provided,1
12936,responsive,1
12937,knowledgeable,1
12938,great,1
12939,future,1
12940,throughout,1
12941,carla,1
12942,complicated,1
12943,entire_process,1
12944,experience_working,1
12945,hung,1
12946,kory,1
12947,nasb,1
12948,superb,1
12949,worked,1
12950,read,1
12951,professional,1
12952,refinance,1
12953,dealing,1
12954,thanks,1
12955,responsiveness,1
12956,second_none,1
12957,loan_officer,1
12958,everything,1
12959,extremely,1
12960,knowledgeable,1
12961,best,1
12962,ever,1
12963,purchase,1
12964,throughout,1
12965,different,1
12966,forward,1
12967,complicated,1
12968,entire_process,1
12969,kory,2
12970,worked,1
12971,anyone_else,1
12972,calm,1
12973,cool,1
12974,far,1
12975,integrity,1
12976,level,1
12977,moving,1
12978,properties,1
12979,two,1
12980,wouldnt,1
12981,read,1
12982,loan,2
12983,needs,1
12984,along,1
12985,support,1
12986,way,1
12987,loan_officer,1
12988,everything,1
12989,professionally,1
12990,top,1
12991,questions,1
12992,business,1
12993,well,1
12994,also,1
12995,best,2
12996,home,1
12997,work,1
12998,even,1
12999,every,1
13000,list,1
13001,week,1
13002,broker,1
13003,seemed,1
13004,complicated,2
13005,worked,1
13006,aaron,1
13007,ability,1
13008,across,1
13009,added,1
13010,advocated,1
13011,answers,1
13012,antebellum_home,1
13013,buy,1
13014,buyingselling,1
13015,change,1
13016,changes,1
13017,close,1
13018,closed_time,1
13019,component,1
13020,comps,1
13021,contingencies,1
13022,deals,2
13023,detailed,1
13024,due,1
13025,estate,1
13026,expanded,1
13027,expert,1
13028,families,1
13029,fees,1
13030,financial,1
13031,five,1
13032,got_done,1
13033,handled,1
13034,high,1
13035,homes,1
13036,impacts,1
13037,income,1
13038,interest_rate,1
13039,look,1
13040,market,1
13041,mattered,1
13042,military,1
13043,nasb_team,2
13044,opportunity,1
13045,origination,1
13046,pass,1
13047,patiently,1
13048,places,1
13049,pressure,1
13050,rally,1
13051,real,1
13052,retirement,1
13053,state,1
13054,stellar,1
13055,swapping,1
13056,tons,1
13057,tough,2
13058,tried,1
13059,verification,1
13060,versed,1
13061,weekends,1
13062,years,1
13063,read,1
13064,process,1
13065,beyond,1
13066,loan,1
13067,team,1
13068,went,1
13069,entire,1
13070,time,1
13071,family,1
13072,truly,1
13073,closed,1
13074,home,2
13075,know,1
13076,recommend,1
13077,different,1
13078,many,1
13079,required,1
13080,nasb,1
13081,antebellum_home,1
13082,changes,1
13083,closed_time,1
13084,military,1
13085,nasb_team,2
13086,retirement,1
13087,tough,1
13088,believe,1
13089,challenging,1
13090,complicate,1
13091,despite,1
13092,guide,1
13093,important,1
13094,loans,1
13095,loansespecially,1
13096,pull,1
13097,regulations,1
13098,rules,1
13099,stops,1
13100,read,1
13101,great_job,1
13102,professional,1
13103,thank,1
13104,loan,1
13105,team,1
13106,entire,1
13107,closed,1
13108,another,1
13109,class,1
13110,lender,1
13111,institution,1
13112,work,1
13113,like,1
13114,real,1
13115,act,1
13116,called,1
13117,come,1
13118,competitor,1
13119,current,1
13120,dallas,1
13121,dallas_goodlet,1
13122,days,1
13123,deserving,1
13124,getting,1
13125,originally,1
13126,pleasure,1
13127,saving,1
13128,special,1
13129,thousands,1
13130,process,1
13131,professional,1
13132,mortgage,2
13133,product,1
13134,service,3
13135,loan,1
13136,time,2
13137,closing,2
13138,timely,1
13139,company,1
13140,lender,1
13141,staff,1
13142,application,1
13143,home,1
13144,wife,1
13145,whole,1
13146,point,1
13147,nasb,2
13148,nasb_team,1
13149,origination,1
13150,dallas_goodlet,2
13151,applied,1
13152,appreciative,1
13153,assuring,1
13154,beat,1
13155,begin,1
13156,believability,1
13157,bids,1
13158,brent,1
13159,chose,1
13160,comments,1
13161,competitive,2
13162,completely,1
13163,completion,1
13164,convincing,1
13165,cost,1
13166,custer,1
13167,delivered,1
13168,kudos,1
13169,leader,1
13170,lending_tree,1
13171,matched,1
13172,none,1
13173,online,1
13174,price,1
13175,promised,1
13176,sales,1
13177,satisfied,2
13178,several,1
13179,signing,1
13180,slightly,1
13181,supportive,1
13182,truthful,1
13183,read,1
13184,process,1
13185,experience,1
13186,needed,1
13187,help,1
13188,working,1
13189,home_buying,1
13190,easy,1
13191,questions,1
13192,always,1
13193,another,1
13194,possible,1
13195,definitely_recommend,1
13196,ever,1
13197,made,1
13198,purchase,1
13199,work,1
13200,know,1
13201,answers,1
13202,buy,1
13203,amazing,1
13204,away,1
13205,buyers,1
13206,calling,1
13207,decide,1
13208,first_home,1
13209,jon,4
13210,offered,1
13211,phone_call,1
13212,potential,1
13213,ready,1
13214,since,1
13215,start,1
13216,stringent,1
13217,read,1
13218,housethanks,1
13219,process,1
13220,experience,1
13221,thanks,1
13222,making,1
13223,closed,1
13224,easy,1
13225,home,1
13226,purchase,1
13227,work,1
13228,nasb,2
13229,days,1
13230,chose,1
13231,amazing,2
13232,first_home,1
13233,agreement,1
13234,date,1
13235,informational,1
13236,preapproval,1
13237,within,1
13238,process,1
13239,helpful,1
13240,mortgage,2
13241,loan,2
13242,extremely,1
13243,knowledgeable,1
13244,shopping,1
13245,great,1
13246,quick,1
13247,made,1
13248,call,1
13249,jon,2
13250,accurate,1
13251,asset,1
13252,husband,1
13253,jon_barrett,1
13254,patient,1
13255,simple,1
13256,anyone,1
13257,give,1
13258,suggest,1
13259,process,1
13260,helpful,1
13261,mortgage,2
13262,loan,2
13263,along,1
13264,extremely,1
13265,knowledgeable,1
13266,great,1
13267,quick,1
13268,made,1
13269,jon,1
13270,accurate,1
13271,anyone_looking,1
13272,asset,1
13273,husband,1
13274,jon_barrett,1
13275,jons,1
13276,name,1
13277,passing,1
13278,patient,1
13279,simple,1
13280,experience,1
13281,time,1
13282,cant,2
13283,express,1
13284,family,1
13285,took,1
13286,easy,1
13287,best,2
13288,ever,1
13289,options,1
13290,many,1
13291,never,1
13292,mistake,1
13293,experience_working,1
13294,nasb,2
13295,far,1
13296,homes,1
13297,military,1
13298,authenticity,1
13299,awesome,1
13300,bryant,3
13301,discuss,1
13302,going,1
13303,incredibly,1
13304,instantly,1
13305,ive,1
13306,knew,1
13307,makes,1
13308,met,1
13309,purchased,1
13310,refinanced,1
13311,small,1
13312,read,1
13313,loan_officer,1
13314,get,1
13315,possible,1
13316,best,1
13317,could,1
13318,best_rate,1
13319,exceeded_expectations,1
13320,highly_recommended,1
13321,hoped,1
13322,jeff,1
13323,worked_hard,1
13324,process,2
13325,professional,1
13326,helpful,1
13327,highly_recommend,1
13328,loan,2
13329,help,1
13330,smooth,1
13331,answered,1
13332,easy,1
13333,questions,1
13334,knowledgeable,1
13335,one,1
13336,home,1
13337,made,1
13338,transaction,1
13339,work,1
13340,refi,2
13341,gone,1
13342,years,1
13343,several,1
13344,since,1
13345,start,1
13346,adam,3
13347,attention,1
13348,confident,1
13349,detail,1
13350,great_work,1
13351,hesitate,1
13352,talking,1
13353,thru,1
13354,timely_manner,1
13355,unsure,1
13356,weve,1
13357,read,1
13358,process,1
13359,mortgage,1
13360,responsive,1
13361,back,1
13362,easy,1
13363,got,1
13364,questions,1
13365,always,1
13366,knowledgeable,1
13367,quickly,1
13368,great,1
13369,made,1
13370,answers,1
13371,tedious,1
13372,website,1
13373,mortgage,2
13374,closing,1
13375,easy,1
13376,knowledgeable,1
13377,definitely_recommend,1
13378,best,1
13379,home,1
13380,made,1
13381,request,1
13382,entire_process,1
13383,nasb,2
13384,far,1
13385,lending_tree,1
13386,anyone_looking,1
13387,alex_madewell,2
13388,banks,1
13389,multiple,1
13390,offer,1
13391,offers,1
13392,received,1
13393,seamless,1
13394,surprises,1
13395,helpful,1
13396,loan,1
13397,time,1
13398,done,1
13399,closed,1
13400,get,1
13401,didnt,1
13402,know,1
13403,end,1
13404,issues,1
13405,getting,1
13406,able,1
13407,rob,1
13408,still,1
13409,professional,1
13410,encountered,1
13411,team,1
13412,time,1
13413,closing,1
13414,answered,1
13415,got,1
13416,questions,1
13417,responses,1
13418,despite,1
13419,great_work,1
13420,peter,1
13421,prompt,1
13422,roadblocks,1
13423,somehow,1
13424,various,1
13425,professional,1
13426,beyond,1
13427,communication,1
13428,closed,1
13429,knowledgeable,1
13430,first_time,1
13431,brought,1
13432,recommend,1
13433,touch,1
13434,friendly,1
13435,highly_recommended,1
13436,worked_hard,1
13437,adam,1
13438,aspects,1
13439,buying_house,1
13440,came,1
13441,clear,1
13442,congratulations,1
13443,effective,1
13444,ensure,1
13445,everyone_know,1
13446,hand,1
13447,necessary,1
13448,note,1
13449,personal,1
13450,sending,1
13451,skills,1
13452,spoke,1
13453,taken_care,1
13454,written,1
13455,read,1
13456,thank,1
13457,saved,1
13458,beginning,1
13459,working,1
13460,closing,1
13461,first_time,1
13462,guidance,1
13463,even,1
13464,stepped,1
13465,mistake,1
13466,call,1
13467,entire_process,1
13468,buy,1
13469,real,1
13470,thousands,1
13471,first_home,1
13472,jon,1
13473,jon_barrett,1
13474,read,1
13475,contract,1
13476,beginning_end,1
13477,guy,1
13478,ill,1
13479,certainly,2
13480,homebuyer,1
13481,hope,1
13482,alievatied,1
13483,barrett,2
13484,buying,1
13485,enjoyed,1
13486,errounous,1
13487,expertise,1
13488,faced,1
13489,identifying,1
13490,stand,1
13491,stood,1
13492,uncertainties,1
13493,walked,1
13494,wire,1
13495,money,1
13496,team,1
13497,thanks,1
13498,beginning,1
13499,closing,1
13500,pleasure_working,1
13501,couldnt,1
13502,know,1
13503,even,2
13504,please,1
13505,call,1
13506,nasb,2
13507,buy,1
13508,came,1
13509,helping,1
13510,ill,1
13511,big,1
13512,save,1
13513,barrett,4
13514,courtesy,1
13515,guided,1
13516,journey,1
13517,rescue,1
13518,respect,1
13519,upmost,1
13520,process,1
13521,mortgage,1
13522,smooth,1
13523,always,1
13524,application,1
13525,first_time,1
13526,gave,1
13527,even,1
13528,recommend,1
13529,throughout,1
13530,day,1
13531,became,2
13532,entire_process,1
13533,financial,1
13534,guide,1
13535,online,1
13536,bryant,3
13537,prompt,1
13538,clear,1
13539,problem,1
13540,telling,1
13541,anyone,1
13542,read,1
13543,cared,1
13544,dont,1
13545,path,1
13546,understanding,1
13547,happening,1
13548,next,1
13549,speak,1
13550,steps,1
13551,homebuyer,1
13552,best_interest,1
13553,blindly,1
13554,bumps,1
13555,explanations,1
13556,genuinely,1
13557,homeowners,1
13558,kind,1
13559,recall,1
13560,road,1
13561,seeking,1
13562,walking,1
13563,wisdom,1
13564,got,2
13565,best,1
13566,deal,1
13567,work,1
13568,even,1
13569,better,1
13570,matched,1
13571,price,1
13572,fortunate,1
13573,excellent,1
13574,time,1
13575,thorough,1
13576,easy,1
13577,got,1
13578,home,1
13579,work,2
13580,rate,1
13581,buy,1
13582,next,1
13583,ill,1
13584,alex,1
13585,absoltely,1
13586,diligent,1
13587,persistent,1
13588,mortgage,2
13589,experience,1
13590,back,1
13591,best,1
13592,ever,2
13593,looking,1
13594,wife,1
13595,know,1
13596,recommend,1
13597,companies,1
13598,different,1
13599,nasb,1
13600,worked,1
13601,far,1
13602,homes,1
13603,market,1
13604,years,1
13605,brent,1
13606,custer,1
13607,several,1
13608,purchased,1
13609,experienced,1
13610,number,1
13611,anyone,1
13612,definitely,1
13613,jeremy,1
13614,thanks,1
13615,time,1
13616,customer_service,1
13617,working,1
13618,great,1
13619,close,1
13620,called,1
13621,respectful,1
13622,always_available,1
13623,hard,1
13624,extra,1
13625,thank,1
13626,previous,1
13627,team,1
13628,thanks,1
13629,happy,1
13630,turned,1
13631,working,1
13632,everything,1
13633,get,1
13634,lender,1
13635,possible,1
13636,home,1
13637,kept,1
13638,like,1
13639,brent,2
13640,felt,1
13641,encouraging,1
13642,meet,1
13643,deadline,1
13644,owners,1
13645,found,2
13646,loan,1
13647,time,2
13648,closed,1
13649,always,2
13650,get,1
13651,told,2
13652,first,1
13653,home,3
13654,made,1
13655,make,1
13656,wanted,2
13657,hold,1
13658,recommend,1
13659,buy,1
13660,brent,1
13661,cost,1
13662,within,1
13663,going,1
13664,knew,1
13665,offer,1
13666,months,2
13667,weeks_later,2
13668,purchasing,1
13669,contacted,1
13670,honestly,1
13671,responded,1
13672,anyone,1
13673,read,1
13674,talked,1
13675,thought,1
13676,daily,1
13677,felt_like,1
13678,whole_process,1
13679,hour,1
13680,control,1
13681,morning,1
13682,put,1
13683,ago,1
13684,feel_comfortable,1
13685,inquired,1
13686,lease,1
13687,much_easier,1
13688,rolling,1
13689,serious,1
13690,process,1
13691,time,1
13692,took,1
13693,home_buying,1
13694,making,1
13695,cares,1
13696,really,1
13697,got,1
13698,using,1
13699,around,1
13700,knowledgeable,1
13701,great,1
13702,feel,1
13703,couldnt,1
13704,house,1
13705,work,2
13706,better,1
13707,could,1
13708,years,1
13709,completely,1
13710,since,1
13711,going,1
13712,best_rate,1
13713,adam,1
13714,tell,1
13715,read,1
13716,nervous,1
13717,little,1
13718,afford,1
13719,anxiety,1
13720,bought,1
13721,communicating,1
13722,dream,1
13723,ease,1
13724,regret,1
13725,ten,1
13726,refinance,1
13727,thanks,1
13728,really,1
13729,concerns,1
13730,best,1
13731,make,1
13732,never,1
13733,going,1
13734,care,1
13735,customers,1
13736,always_available,1
13737,painless_possible,1
13738,nice,1
13739,pleasant,1
13740,address,1
13741,fred,2
13742,fredbestkary,1
13743,seems,1
13744,beyond,1
13745,loan,1
13746,needed,1
13747,right,1
13748,thanks,1
13749,went,1
13750,time,3
13751,took,2
13752,loan_officer,1
13753,also,1
13754,gave,1
13755,institution,1
13756,make,2
13757,quite,1
13758,options,1
13759,rate,1
13760,could,1
13761,different,1
13762,never,1
13763,additional,1
13764,kory,4
13765,nasb,1
13766,worked,1
13767,financial,2
13768,loans,1
13769,offer,1
13770,payments,1
13771,life,1
13772,read,1
13773,fact,1
13774,felt,1
13775,closing_costs,1
13776,felt_like,1
13777,based,1
13778,whatever,1
13779,upon,1
13780,understand,1
13781,choice,1
13782,explain,1
13783,conventional,1
13784,circumstances,1
13785,fully,1
13786,decision,2
13787,feel_comfortable,1
13788,approximate,1
13789,biggest,1
13790,calculate,1
13791,confirming,1
13792,cons,1
13793,klossner,1
13794,monthly,1
13795,much_lower,1
13796,opposite,1
13797,pressured,1
13798,pros,1
13799,rushed,1
13800,stars,1
13801,types,1
13802,unique,1
13803,versus,1
13804,beyond,1
13805,loan,1
13806,needed,1
13807,right,1
13808,thanks,1
13809,went,1
13810,time,3
13811,took,2
13812,loan_officer,1
13813,also,1
13814,gave,1
13815,institution,1
13816,make,2
13817,quite,1
13818,options,1
13819,rate,1
13820,could,1
13821,different,1
13822,never,1
13823,additional,1
13824,kory,4
13825,nasb,1
13826,worked,1
13827,financial,2
13828,loans,1
13829,offer,1
13830,payments,1
13831,life,1
13832,read,1
13833,fact,1
13834,felt,1
13835,closing_costs,1
13836,felt_like,1
13837,based,1
13838,whatever,1
13839,upon,1
13840,understand,1
13841,choice,1
13842,explain,1
13843,conventional,1
13844,circumstances,1
13845,fully,1
13846,decision,2
13847,feel_comfortable,1
13848,approximate,1
13849,biggest,1
13850,calculate,1
13851,confirming,1
13852,cons,1
13853,klossner,1
13854,monthly,1
13855,much_lower,1
13856,opposite,1
13857,pressured,1
13858,pros,1
13859,rushed,1
13860,stars,1
13861,types,1
13862,unique,1
13863,versus,1
13864,great_job,1
13865,move,1
13866,time,1
13867,customer_service,1
13868,pleased,1
13869,get,1
13870,told,1
13871,couldnt,1
13872,difference,1
13873,home,1
13874,house,1
13875,looking,1
13876,know,1
13877,recommend,1
13878,rate,1
13879,appraiser,1
13880,like,1
13881,aaron,4
13882,buy,2
13883,close,1
13884,interest_rate,1
13885,cost,1
13886,anyone_looking,1
13887,best_rate,1
13888,able,1
13889,wasnt,1
13890,read,1
13891,closing_date,1
13892,keep,1
13893,recommended,1
13894,made_sure,1
13895,pay,1
13896,everything_went,1
13897,cover,1
13898,extra,1
13899,aarons,1
13900,father,1
13901,fought,1
13902,planned,1
13903,rush,1
13904,thing,1
13905,worry,1
13906,professional,1
13907,highly_recommend,1
13908,loan,1
13909,saved,1
13910,less,1
13911,cant,1
13912,express,1
13913,working,1
13914,everything,1
13915,weeks,1
13916,get,1
13917,knowledgeable,1
13918,almost,1
13919,rate,1
13920,good,1
13921,lower,1
13922,aaron,1
13923,saving,1
13924,thousands,1
13925,begin,1
13926,able,2
13927,spoke,1
13928,read,1
13929,thought,1
13930,ended,1
13931,full,1
13932,month,1
13933,approvedclosed,1
13934,dollars,2
13935,happiness,1
13936,hundreds,1
13937,literally,1
13938,per,1
13939,tight,1
13940,timeline,1
13941,mortgage,1
13942,experience,1
13943,thanks,1
13944,stressful,1
13945,responsive,1
13946,everything,1
13947,really,1
13948,get,1
13949,made,1
13950,jon,1
13951,worked_hard,1
13952,someone,1
13953,approved,1
13954,side,1
13955,feel_like,1
13956,helpful,1
13957,timely,1
13958,responses,1
13959,friendly,1
13960,appreciated,1
13961,joey,1
13962,manner,1
13963,refinance,1
13964,helpful,1
13965,loan_officer,1
13966,pleased,1
13967,home,1
13968,wife,1
13969,friendly,1
13970,nasb,1
13971,chose,1
13972,joey,1
13973,hartegan,1
13974,person,1
13975,found,1
13976,highly_recommend,1
13977,ultimately,1
13978,family,1
13979,wonderful,1
13980,always,2
13981,around,1
13982,get,1
13983,say,1
13984,home,2
13985,wanted,1
13986,work,1
13987,assisted,1
13988,cannot,1
13989,new,1
13990,say_enough,1
13991,every,1
13992,nasb,1
13993,close,1
13994,interest_rate,1
13995,online,1
13996,able,1
13997,payment,1
13998,steve,4
13999,honestly,1
14000,mortgages,1
14001,anyone,1
14002,north_american,1
14003,savings,1
14004,read,1
14005,calls,1
14006,emails,1
14007,answer,1
14008,made_sure,1
14009,least,1
14010,mortgage_company,1
14011,promptly,1
14012,addition,1
14013,office,1
14014,nearly,1
14015,monthly,1
14016,much_lower,1
14017,assigned,1
14018,colleague,1
14019,currently,1
14020,jersey,1
14021,reside,1
14022,shopped,1
14023,excellent,1
14024,loan,1
14025,needs,1
14026,team,1
14027,thanks,1
14028,time,1
14029,cant,1
14030,working,1
14031,closing,1
14032,loan_officer,1
14033,extremely,1
14034,great,1
14035,well,1
14036,take,1
14037,work,1
14038,even,1
14039,recommend,1
14040,lending,1
14041,appraiser,1
14042,delays,1
14043,closed_time,1
14044,great_work,1
14045,still,1
14046,ensure,1
14047,veteran,1
14048,causing,1
14049,understood,1
14050,long,1
14051,anyone,1
14052,read,1
14053,expect,1
14054,keep,1
14055,need,1
14056,personally,1
14057,happening,1
14058,meet,1
14059,knows,1
14060,slow,1
14061,professionalism,1
14062,deadlines,1
14063,dedication,1
14064,ensured,1
14065,fellow,1
14066,honorable,1
14067,shooter,1
14068,straight,1
14069,word,1
14070,service,1
14071,experience,1
14072,loan,1
14073,past,1
14074,time,2
14075,closing,2
14076,smooth,1
14077,easy,1
14078,extremely,1
14079,lender,1
14080,want,1
14081,work,1
14082,especially,1
14083,recommend,1
14084,lenders,1
14085,nasb,2
14086,worked,1
14087,five,1
14088,loans,1
14089,nasbs,1
14090,veteran,1
14091,meet,1
14092,easily,1
14093,highly,1
14094,stars,1
14095,funds,1
14096,meets,1
14097,requirement,1
14098,understands,1
14099,service,1
14100,timely,1
14101,always,1
14102,outstanding,1
14103,beyond,1
14104,went,1
14105,making,1
14106,everything,1
14107,make,1
14108,true,1
14109,come,1
14110,went_smoothly,1
14111,calls,1
14112,hard,1
14113,make_sure,1
14114,vacation,1
14115,including,1
14116,works,1
14117,fred,2
14118,dreams,1
14119,helpful,1
14120,service,1
14121,possible,1
14122,best,1
14123,recommend,1
14124,everyone,1
14125,fast,1
14126,heartily,1
14127,helped,1
14128,needs,1
14129,thanks,1
14130,responsive,1
14131,everything,1
14132,get,1
14133,possible,1
14134,possibly,1
14135,could,2
14136,never,1
14137,aaron,1
14138,patient,1
14139,best_rate,1
14140,care,1
14141,responded,1
14142,anyone,1
14143,terms,1
14144,caring,1
14145,concern,1
14146,couldhe,1
14147,expertisei,1
14148,humanly,1
14149,individualmany,1
14150,knowledgable,1
14151,listened,1
14152,spring,1
14153,process,1
14154,thank,1
14155,extra_mile,1
14156,help,1
14157,everything,2
14158,extremely,1
14159,questions,1
14160,always,1
14161,great,1
14162,first_time,1
14163,home,1
14164,made,2
14165,wife,1
14166,cannot,1
14167,kept,1
14168,things,1
14169,friendly,1
14170,aaron,1
14171,veteran,1
14172,read,1
14173,helping,1
14174,always_available,1
14175,answer,1
14176,nothing,1
14177,front,1
14178,painless_possible,1
14179,talk,1
14180,enough,1
14181,buying,1
14182,helped,1
14183,team,1
14184,way,1
14185,loan_officer,1
14186,every_step,1
14187,amazing,1
14188,helpful,1
14189,closing,1
14190,extremely,1
14191,questions,1
14192,always,1
14193,quickly,1
14194,told,1
14195,concerns,1
14196,step,1
14197,issues,1
14198,kept,1
14199,constant,1
14200,wait,1
14201,wouldnt,1
14202,going,1
14203,came,1
14204,taken_care,1
14205,always_available,1
14206,make_sure,1
14207,contact,1
14208,happening,1
14209,trying,1
14210,exactly,1
14211,alex,1
14212,extra,1
14213,addressed,1
14214,longer,1
14215,service,1
14216,easy,1
14217,great,1
14218,pleasure_working,1
14219,lender,1
14220,couldnt,1
14221,better,1
14222,ask,1
14223,alex,1
14224,responsive,1
14225,work,1
14226,good,1
14227,surprises,1
14228,guy,1
14229,process,1
14230,smooth,1
14231,extremely,1
14232,better,1
14233,interest_rate,1
14234,surprises,1
14235,expected,1
14236,helped,1
14237,process,1
14238,responsive,1
14239,always,2
14240,around,1
14241,great,1
14242,work,1
14243,worked,1
14244,knew,1
14245,next,1
14246,exactly,1
14247,fred,1
14248,schedule,1
14249,person,2
14250,working,1
14251,heart,1
14252,interest,1
14253,worked,1
14254,name,1
14255,customers,1
14256,hard,1
14257,honest,1
14258,commission,1
14259,andrew,1
14260,leehy,1
14261,highly_recommend,1
14262,loan,1
14263,knowledgeable,1
14264,house,1
14265,work,1
14266,day,1
14267,closed_time,1
14268,days,1
14269,awesome,1
14270,quick_respond,1
14271,calls,1
14272,contract,1
14273,emails,1
14274,made_sure,1
14275,stayed,1
14276,put,1
14277,fred,2
14278,field,1
14279,track,1
14280,business,1
14281,people,1
14282,great,1
14283,real,2
14284,pleasure,1
14285,fine,1
14286,talk,1
14287,traditional,1
14288,values,1
14289,walks,1
14290,process,1
14291,knowledgeable,1
14292,great,1
14293,also,1
14294,true,1
14295,positive,1
14296,throughout,1
14297,never,1
14298,sense,1
14299,trusted,1
14300,refinancing,1
14301,failed,1
14302,joey,1
14303,accessible,1
14304,attitude,1
14305,complex,1
14306,functionary,1
14307,humor,1
14308,judgment,1
14309,maintained,1
14310,paperworki,1
14311,partner,1
14312,process,1
14313,mortgage,1
14314,loan,1
14315,customer_service,1
14316,loan_officer,1
14317,business,1
14318,company,1
14319,people,1
14320,recommend,1
14321,trusted,1
14322,ive,1
14323,exceeded_expectations,1
14324,used,1
14325,knowledge,1
14326,local,1
14327,dont,1
14328,friend,1
14329,mortgage_company,1
14330,involved,1
14331,jeremy,2
14332,consider,1
14333,hesitant,1
14334,nonlocal,1
14335,previously,1
14336,usually,1
14337,process,1
14338,mortgage,1
14339,loan,1
14340,customer_service,1
14341,loan_officer,1
14342,business,1
14343,company,1
14344,people,1
14345,recommend,1
14346,trusted,1
14347,ive,1
14348,exceeded_expectations,1
14349,used,1
14350,knowledge,1
14351,local,1
14352,dont,1
14353,friend,1
14354,mortgage_company,1
14355,involved,1
14356,jeremy,2
14357,consider,1
14358,hesitant,1
14359,nonlocal,1
14360,previously,1
14361,usually,1
14362,went,1
14363,closing,1
14364,done,2
14365,got,1
14366,get,1
14367,couldnt,2
14368,even,1
14369,things,1
14370,day,1
14371,got_done,1
14372,great_work,1
14373,steve,2
14374,supervisor,1
14375,others,1
14376,recommended,1
14377,friend,1
14378,glad,1
14379,professional,1
14380,customer,1
14381,oriented,1
14382,move,1
14383,highly_recommend,1
14384,cant,1
14385,responsive,1
14386,questions,1
14387,house,1
14388,many,2
14389,years,1
14390,patient,1
14391,steve,1
14392,big,1
14393,enough,1
14394,highly,1
14395,bought,1
14396,havent,1
14397,praise,1
14398,great,2
14399,best,1
14400,worked,1
14401,ive,1
14402,easily,1
14403,products,1
14404,experience,1
14405,less,1
14406,customer_service,1
14407,given,1
